pp,psoe,distrito,seccion,cod_muni,total_votes,tract_code,share_pp,share_psoe
102,32,01,001,062,290,2806201001,0.35172413793103446,0.1103448275862069
105,35,01,001,063,227,2806301001,0.46255506607929514,0.15418502202643172
59,20,01,001,064,107,2806401001,0.5514018691588785,0.18691588785046728
202,108,01,002,065,545,2806501002,0.3706422018348624,0.1981651376146789
184,120,01,002,065,530,2806501002,0.3471698113207547,0.22641509433962265
187,73,01,003,065,418,2806501003,0.4473684210526316,0.17464114832535885
289,92,01,004,065,609,2806501004,0.4745484400656814,0.1510673234811166
304,143,01,005,065,664,2806501005,0.4578313253012048,0.21536144578313254
247,123,01,005,065,584,2806501005,0.4229452054794521,0.2106164383561644
197,93,01,006,065,487,2806501006,0.40451745379876797,0.19096509240246407
201,108,01,006,065,517,2806501006,0.38878143133462284,0.20889748549323017
206,90,01,006,065,484,2806501006,0.4256198347107438,0.1859504132231405
90,99,01,007,065,315,2806501007,0.2857142857142857,0.3142857142857143
113,87,01,007,065,324,2806501007,0.3487654320987654,0.26851851851851855
136,89,01,008,065,401,2806501008,0.33915211970074816,0.22194513715710723
129,89,01,008,065,366,2806501008,0.3524590163934426,0.24316939890710382
288,90,01,009,065,608,2806501009,0.47368421052631576,0.14802631578947367
132,109,01,010,065,400,2806501010,0.33,0.2725
124,85,01,010,065,373,2806501010,0.3324396782841823,0.22788203753351208
191,107,01,011,065,536,2806501011,0.35634328358208955,0.19962686567164178
214,145,01,011,065,583,2806501011,0.3670668953687822,0.24871355060034306
116,108,01,012,065,325,2806501012,0.3569230769230769,0.3323076923076923
105,86,01,012,065,325,2806501012,0.3230769230769231,0.26461538461538464
245,109,01,013,065,573,2806501013,0.42757417102966844,0.19022687609075042
106,68,01,014,065,282,2806501014,0.375886524822695,0.24113475177304963
90,57,01,014,065,245,2806501014,0.3673469387755102,0.23265306122448978
125,110,01,015,065,397,2806501015,0.3148614609571788,0.2770780856423174
106,113,01,015,065,352,2806501015,0.30113636363636365,0.3210227272727273
137,74,01,016,065,353,2806501016,0.3881019830028329,0.2096317280453258
137,67,01,016,065,341,2806501016,0.40175953079178883,0.19648093841642228
128,62,01,017,065,332,2806501017,0.3855421686746988,0.18674698795180722
138,84,01,017,065,338,2806501017,0.40828402366863903,0.2485207100591716
134,88,01,018,065,413,2806501018,0.324455205811138,0.21307506053268765
134,105,01,018,065,423,2806501018,0.31678486997635935,0.24822695035460993
314,83,01,019,065,616,2806501019,0.5097402597402597,0.13474025974025974
119,55,02,001,065,306,2806502001,0.3888888888888889,0.17973856209150327
151,69,02,001,065,369,2806502001,0.4092140921409214,0.18699186991869918
209,122,02,002,065,583,2806502002,0.3584905660377358,0.20926243567753003
125,87,02,003,065,386,2806502003,0.3238341968911917,0.22538860103626943
125,86,02,003,065,379,2806502003,0.32981530343007914,0.22691292875989447
162,160,02,004,065,531,2806502004,0.3050847457627119,0.3013182674199623
95,76,02,005,065,306,2806502005,0.3104575163398693,0.24836601307189543
89,81,02,005,065,278,2806502005,0.32014388489208634,0.29136690647482016
155,130,02,006,065,503,2806502006,0.3081510934393638,0.2584493041749503
150,140,02,007,065,444,2806502007,0.33783783783783783,0.3153153153153153
140,68,02,009,065,342,2806502009,0.4093567251461988,0.19883040935672514
130,85,02,009,065,351,2806502009,0.37037037037037035,0.24216524216524216
207,104,02,010,065,491,2806502010,0.4215885947046843,0.21181262729124237
231,120,02,010,065,555,2806502010,0.41621621621621624,0.21621621621621623
229,84,02,011,065,477,2806502011,0.480083857442348,0.1761006289308176
186,116,02,012,065,533,2806502012,0.34896810506566606,0.2176360225140713
187,118,02,012,065,574,2806502012,0.32578397212543553,0.20557491289198607
184,96,02,013,065,466,2806502013,0.3948497854077253,0.20600858369098712
203,124,02,013,065,551,2806502013,0.3684210526315789,0.2250453720508167
216,89,02,013,065,532,2806502013,0.40601503759398494,0.16729323308270677
126,75,02,014,065,347,2806502014,0.3631123919308357,0.21613832853025935
114,75,02,014,065,321,2806502014,0.35514018691588783,0.2336448598130841
203,98,02,015,065,519,2806502015,0.3911368015414258,0.18882466281310212
163,123,02,016,065,481,2806502016,0.3388773388773389,0.25571725571725573
209,131,02,016,065,593,2806502016,0.3524451939291737,0.2209106239460371
171,129,02,016,065,537,2806502016,0.31843575418994413,0.24022346368715083
152,85,02,017,065,398,2806502017,0.38190954773869346,0.2135678391959799
175,82,02,017,065,413,2806502017,0.423728813559322,0.19854721549636803
177,121,02,018,065,538,2806502018,0.32899628252788105,0.22490706319702602
173,128,02,018,065,528,2806502018,0.32765151515151514,0.24242424242424243
125,93,02,019,065,416,2806502019,0.3004807692307692,0.22355769230769232
168,130,02,019,065,567,2806502019,0.2962962962962963,0.2292768959435626
132,135,02,019,065,504,2806502019,0.2619047619047619,0.26785714285714285
150,83,02,020,065,404,2806502020,0.3712871287128713,0.20544554455445543
188,98,02,020,065,508,2806502020,0.3700787401574803,0.19291338582677164
169,89,02,020,065,451,2806502020,0.37472283813747226,0.1973392461197339
141,89,02,021,065,459,2806502021,0.30718954248366015,0.19389978213507625
210,143,02,021,065,624,2806502021,0.33653846153846156,0.22916666666666666
205,113,02,021,065,551,2806502021,0.3720508166969147,0.20508166969147004
173,90,02,022,065,444,2806502022,0.38963963963963966,0.20270270270270271
172,77,02,022,065,420,2806502022,0.4095238095238095,0.18333333333333332
104,89,03,001,065,314,2806503001,0.33121019108280253,0.28343949044585987
142,94,03,001,065,359,2806503001,0.3955431754874652,0.2618384401114206
168,142,03,002,065,473,2806503002,0.35517970401691334,0.30021141649048627
107,100,03,003,065,324,2806503003,0.33024691358024694,0.30864197530864196
65,81,03,003,065,265,2806503003,0.24528301886792453,0.30566037735849055
154,127,03,004,065,493,2806503004,0.31237322515212984,0.25760649087221094
133,114,03,005,065,484,2806503005,0.27479338842975204,0.23553719008264462
121,92,03,006,065,346,2806503006,0.34971098265895956,0.2658959537572254
115,91,03,006,065,375,2806503006,0.30666666666666664,0.24266666666666667
97,94,03,007,065,352,2806503007,0.2755681818181818,0.26704545454545453
115,137,03,007,065,421,2806503007,0.27315914489311166,0.3254156769596199
114,68,03,008,065,314,2806503008,0.3630573248407643,0.21656050955414013
125,81,03,008,065,373,2806503008,0.3351206434316354,0.21715817694369974
164,134,03,009,065,560,2806503009,0.29285714285714287,0.2392857142857143
161,152,03,009,065,547,2806503009,0.2943327239488117,0.27787934186471663
194,148,03,010,065,548,2806503010,0.354014598540146,0.27007299270072993
139,139,03,011,065,480,2806503011,0.28958333333333336,0.28958333333333336
95,99,03,012,065,343,2806503012,0.27696793002915454,0.2886297376093295
94,72,03,012,065,284,2806503012,0.33098591549295775,0.2535211267605634
177,142,03,013,065,512,2806503013,0.345703125,0.27734375
90,79,03,014,065,307,2806503014,0.2931596091205212,0.25732899022801303
79,86,03,014,065,260,2806503014,0.3038461538461538,0.33076923076923076
158,136,03,015,065,498,2806503015,0.3172690763052209,0.27309236947791166
90,61,03,016,065,287,2806503016,0.313588850174216,0.21254355400696864
88,85,03,016,065,291,2806503016,0.3024054982817869,0.2920962199312715
172,124,03,017,065,564,2806503017,0.3049645390070922,0.2198581560283688
113,109,03,018,065,390,2806503018,0.28974358974358977,0.2794871794871795
90,89,03,018,065,361,2806503018,0.24930747922437674,0.24653739612188366
145,125,03,019,065,489,2806503019,0.2965235173824131,0.2556237218813906
160,101,03,019,065,522,2806503019,0.3065134099616858,0.19348659003831417
135,111,03,020,065,441,2806503020,0.30612244897959184,0.25170068027210885
236,131,03,021,065,603,2806503021,0.3913764510779436,0.21724709784411278
169,70,03,022,065,397,2806503022,0.4256926952141058,0.17632241813602015
173,75,03,022,065,399,2806503022,0.43358395989974935,0.18796992481203006
157,117,03,023,065,477,2806503023,0.32914046121593293,0.24528301886792453
130,82,03,024,065,357,2806503024,0.3641456582633053,0.22969187675070027
133,89,03,024,065,380,2806503024,0.35,0.23421052631578948
153,88,03,025,065,418,2806503025,0.3660287081339713,0.21052631578947367
114,80,03,025,065,348,2806503025,0.3275862068965517,0.22988505747126436
253,145,03,026,065,623,2806503026,0.406099518459069,0.23274478330658105
298,124,03,027,065,669,2806503027,0.445440956651719,0.18535127055306427
151,86,03,028,065,440,2806503028,0.3431818181818182,0.19545454545454546
156,73,03,028,065,429,2806503028,0.36363636363636365,0.17016317016317017
215,76,03,029,065,530,2806503029,0.4056603773584906,0.14339622641509434
191,92,03,029,065,455,2806503029,0.4197802197802198,0.2021978021978022
251,103,03,030,065,601,2806503030,0.4176372712146423,0.1713810316139767
257,135,03,030,065,656,2806503030,0.39176829268292684,0.20579268292682926
206,123,03,031,065,593,2806503031,0.3473861720067454,0.20741989881956155
160,63,03,032,065,364,2806503032,0.43956043956043955,0.17307692307692307
175,66,03,032,065,398,2806503032,0.4396984924623116,0.1658291457286432
207,101,03,033,065,570,2806503033,0.3631578947368421,0.17719298245614035
214,121,03,033,065,594,2806503033,0.3602693602693603,0.2037037037037037
217,107,03,034,065,555,2806503034,0.390990990990991,0.1927927927927928
201,86,03,034,065,486,2806503034,0.41358024691358025,0.17695473251028807
204,101,03,035,065,567,2806503035,0.35978835978835977,0.1781305114638448
201,83,03,035,065,553,2806503035,0.36347197106690776,0.15009041591320071
196,95,03,036,065,533,2806503036,0.3677298311444653,0.17823639774859287
160,100,03,036,065,501,2806503036,0.3193612774451098,0.1996007984031936
190,128,03,037,065,586,2806503037,0.3242320819112628,0.21843003412969283
177,118,03,037,065,570,2806503037,0.3105263157894737,0.20701754385964913
163,95,03,038,065,464,2806503038,0.35129310344827586,0.20474137931034483
234,85,03,038,065,593,2806503038,0.3946037099494098,0.1433389544688027
222,79,03,038,065,545,2806503038,0.4073394495412844,0.14495412844036698
318,111,03,039,065,715,2806503039,0.44475524475524475,0.15524475524475526
314,106,03,039,065,690,2806503039,0.45507246376811594,0.1536231884057971
162,110,03,040,065,531,2806503040,0.3050847457627119,0.2071563088512241
183,91,03,040,065,515,2806503040,0.3553398058252427,0.1766990291262136
161,98,03,041,065,453,2806503041,0.3554083885209713,0.2163355408388521
161,84,03,041,065,450,2806503041,0.35777777777777775,0.18666666666666668
163,91,03,042,065,548,2806503042,0.29744525547445255,0.16605839416058393
183,123,03,042,065,612,2806503042,0.29901960784313725,0.20098039215686275
187,79,03,043,065,621,2806503043,0.30112721417069244,0.12721417069243157
185,85,03,043,065,628,2806503043,0.2945859872611465,0.13535031847133758
308,117,03,044,065,641,2806503044,0.48049921996879874,0.18252730109204368
296,110,03,044,065,644,2806503044,0.45962732919254656,0.17080745341614906
178,93,03,045,065,475,2806503045,0.37473684210526315,0.1957894736842105
193,107,03,045,065,554,2806503045,0.3483754512635379,0.1931407942238267
194,110,03,045,065,570,2806503045,0.34035087719298246,0.19298245614035087
116,65,03,046,065,414,2806503046,0.28019323671497587,0.1570048309178744
151,80,03,046,065,519,2806503046,0.2909441233140655,0.15414258188824662
142,55,03,046,065,475,2806503046,0.29894736842105263,0.11578947368421053
176,96,03,047,065,572,2806503047,0.3076923076923077,0.16783216783216784
225,117,03,047,065,720,2806503047,0.3125,0.1625
195,93,03,047,065,591,2806503047,0.3299492385786802,0.15736040609137056
111,109,04,001,065,349,2806504001,0.31805157593123207,0.3123209169054441
120,95,04,001,065,335,2806504001,0.3582089552238806,0.2835820895522388
121,120,04,002,065,376,2806504002,0.32180851063829785,0.3191489361702128
119,128,04,002,065,373,2806504002,0.3190348525469169,0.34316353887399464
110,108,04,003,065,391,2806504003,0.2813299232736573,0.27621483375959077
116,134,04,003,065,431,2806504003,0.2691415313225058,0.3109048723897912
153,131,04,004,065,450,2806504004,0.34,0.2911111111111111
160,145,04,005,065,510,2806504005,0.3137254901960784,0.28431372549019607
179,172,04,006,065,557,2806504006,0.3213644524236984,0.3087971274685817
79,95,04,007,065,305,2806504007,0.25901639344262295,0.3114754098360656
91,81,04,007,065,287,2806504007,0.3170731707317073,0.28222996515679444
128,100,04,008,065,383,2806504008,0.3342036553524804,0.26109660574412535
107,85,04,009,065,309,2806504009,0.34627831715210355,0.2750809061488673
99,85,04,009,065,304,2806504009,0.3256578947368421,0.27960526315789475
127,61,04,010,065,323,2806504010,0.3931888544891641,0.18885448916408668
116,81,04,010,065,328,2806504010,0.35365853658536583,0.24695121951219512
168,135,04,011,065,520,2806504011,0.3230769230769231,0.25961538461538464
159,52,04,012,065,315,2806504012,0.5047619047619047,0.16507936507936508
136,65,04,012,065,329,2806504012,0.4133738601823708,0.19756838905775076
90,97,04,013,065,310,2806504013,0.2903225806451613,0.31290322580645163
98,97,04,013,065,304,2806504013,0.3223684210526316,0.3190789473684211
175,169,04,014,065,551,2806504014,0.3176043557168784,0.30671506352087113
121,100,04,015,065,351,2806504015,0.34472934472934474,0.2849002849002849
117,96,04,015,065,366,2806504015,0.319672131147541,0.26229508196721313
85,103,04,016,065,305,2806504016,0.2786885245901639,0.3377049180327869
109,97,04,016,065,319,2806504016,0.34169278996865204,0.30407523510971785
73,84,04,017,065,288,2806504017,0.2534722222222222,0.2916666666666667
78,92,04,017,065,280,2806504017,0.2785714285714286,0.32857142857142857
88,121,04,018,065,322,2806504018,0.2732919254658385,0.37577639751552794
110,100,04,018,065,347,2806504018,0.3170028818443804,0.2881844380403458
152,86,04,021,065,345,2806504021,0.44057971014492753,0.2492753623188406
107,127,04,023,065,366,2806504023,0.2923497267759563,0.3469945355191257
115,143,04,023,065,400,2806504023,0.2875,0.3575
109,109,04,024,065,376,2806504024,0.2898936170212766,0.2898936170212766
111,104,04,025,065,347,2806504025,0.31988472622478387,0.29971181556195964
97,106,04,026,065,366,2806504026,0.2650273224043716,0.2896174863387978
85,80,04,026,065,301,2806504026,0.2823920265780731,0.26578073089701
137,61,04,027,065,409,2806504027,0.33496332518337407,0.1491442542787286
160,96,04,027,065,468,2806504027,0.3418803418803419,0.20512820512820512
151,71,04,028,065,454,2806504028,0.33259911894273125,0.15638766519823788
154,58,04,028,065,429,2806504028,0.358974358974359,0.1351981351981352
193,83,04,029,065,489,2806504029,0.3946830265848671,0.16973415132924335
247,83,04,029,065,595,2806504029,0.4151260504201681,0.13949579831932774
183,71,04,029,065,528,2806504029,0.3465909090909091,0.13446969696969696
146,114,04,030,065,494,2806504030,0.29554655870445345,0.23076923076923078
190,161,04,030,065,615,2806504030,0.3089430894308943,0.26178861788617885
164,135,04,030,065,594,2806504030,0.2760942760942761,0.22727272727272727
181,113,04,031,065,505,2806504031,0.3584158415841584,0.22376237623762377
223,134,04,031,065,570,2806504031,0.3912280701754386,0.23508771929824562
250,168,04,032,065,734,2806504032,0.3405994550408719,0.22888283378746593
261,160,04,032,065,726,2806504032,0.359504132231405,0.22038567493112948
228,106,04,033,065,608,2806504033,0.375,0.17434210526315788
211,74,04,033,065,568,2806504033,0.3714788732394366,0.13028169014084506
223,99,04,034,065,673,2806504034,0.3313521545319465,0.14710252600297177
244,125,04,034,065,751,2806504034,0.3249001331557923,0.16644474034620507
187,88,04,035,065,561,2806504035,0.3333333333333333,0.1568627450980392
182,89,04,035,065,616,2806504035,0.29545454545454547,0.1444805194805195
145,60,04,036,065,414,2806504036,0.3502415458937198,0.14492753623188406
157,73,04,036,065,456,2806504036,0.3442982456140351,0.1600877192982456
198,109,04,037,065,650,2806504037,0.3046153846153846,0.1676923076923077
194,97,04,037,065,663,2806504037,0.29260935143288086,0.14630467571644043
176,94,04,038,065,578,2806504038,0.3044982698961938,0.16262975778546712
167,96,04,038,065,591,2806504038,0.2825719120135364,0.16243654822335024
210,62,04,039,065,468,2806504039,0.44871794871794873,0.13247863247863248
199,56,04,039,065,449,2806504039,0.44320712694877507,0.12472160356347439
